"Data" , "Round of tournment" , "Name1" , "Name2" , "Sets", "Name of tournment" , "Clay", "1st SERVE %", "1st SERVE POINTS WON", "2nd SERVE POINTS WON", "BREAK POINTS WON", "TOTAL RETURN POINTS WON", "TOTAL POINTS WON", "DOUBLE FAULTS", "ACES", "Info about Sportsmen1", "Info about Sportsmen2"


01.01.70 , "2nd round" , "Pia Cuk" , "Alice Bacquie" , "2-6, 7-64, 6-2" , "Antalya" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Slovenia 24.07.96, 18 years 783 18" , "France 23.07.95, 19 years 676 27"

26.05.15 , "1st round" , "Feliciano Lopez/Max Mirnyi" , "Colin Fleming/Jonathan Marray" , "3-6, 6-3, 6-2" , "Paris" , "Clay" , 59/85 (69%) , 61/79 (77%) , 44/59 (75%) , 37/61 (61%) , 12/26 (46%) , 11/18 (61%) , 4/5 (80%) , 2/7 (29%) , 31/79 (39%) , 29/85 (34%) , 87/164 (53%) , 77/164 (47%) , 1 , 2 , 8 , 1 , "Spain 20.09.81, 33 years 187 cm 84 kg 1997 Left-handed" , "Belarus 06.07.77, 37 years 195 cm 93 kg 1996 Right-handed" , "United Kingdom 13.08.84, 30 years 180 cm 65 kg Right-handed" , "United Kingdom 10.03.81, 34 years 188 cm 76 kg Right-handed"

21.05.15 , "q 2" , "Nikoloz Basilashvili" , "Bjorn Fratangelo" , "6-1, 6-79, 6-3" , "Paris" , "Clay" , 81/117 (69%) , 59/81 (73%) , 56/81 (69%) , 36/59 (61%) , 17/36 (47%) , 13/22 (59%) , 5/8 (63%) , 2/12 (17%) , 32/81 (40%) , 44/117 (38%) , 105/198 (53%) , 93/198 (47%) , 3 , 0 , 6 , 0 , "Georgia 23.02.92, 23 years 160 323 114.751 $" , "USA 19.07.93, 21 years 149 349 61.548 $"

20.05.15 , "q 1" , "Naomi Broady" , "Cagla Buyukakcay" , "6-1, 7-64" , "Paris" , "Clay" , 50/77 (65%) , 58/77 (75%) , 38/50 (76%) , 37/58 (64%) , 11/27 (41%) , 3/19 (16%) , 4/8 (50%) , 2/8 (25%) , 37/77 (48%) , 28/77 (36%) , 86/154 (56%) , 68/154 (44%) , 5 , 3 , 9 , 2 , "United Kingdom 28.02.90, 25 years 238 194" , "Turkey 28.09.89, 25 years 139 396"

26.05.15 , "1st round" , "Karol Drzewiecki" , "Shota Meparidze" , "6-4, 7-5" , "Georgia F3" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Poland 01.11.95, 19 years 3.234 $" , "Georgia 02.04.96, 19 years 887 $"

22.05.15 , "qual." , "Illya Marchenko" , "Evgeny Donskoy" , "6-74, 7-5, 6-4" , "Paris" , "Clay" , 58/101 (57%) , 60/109 (55%) , 46/58 (79%) , 41/60 (68%) , 21/43 (49%) , 22/49 (45%) , 5/10 (50%) , 3/7 (43%) , 46/109 (42%) , 34/101 (34%) , 113/210 (54%) , 97/210 (46%) , 5 , 3 , 6 , 9 , "Ukraine 08.09.87, 27 years 127 427 957.078 $" , "Russia 09.05.90, 25 years 177 281 927.315 $"

25.05.15 , "1st round" , "Viktor Troicki" , "Jan-Lennard Struff" , "6-2, 6-1, 6-73, 6-1" , "Paris" , "Clay" , 80/129 (62%) , 61/108 (56%) , 58/80 (73%) , 44/61 (72%) , 29/49 (59%) , 19/47 (40%) , 7/13 (54%) , 1/12 (8%) , 45/108 (42%) , 42/129 (33%) , 132/237 (56%) , 105/237 (44%) , 2 , 7 , 14 , 9 , "Serbia 10.02.86, 29 years 193 cm 85 kg Right-handed 33 1217 4.658.361 $" , "Germany 25.04.90, 25 years 98 533 787.505 $"

24.05.15 , "1st round" , "Steve Johnson" , "Guillermo Garcia-Lopez" , "6-3, 6-3, 6-71, 3-6, 6-3" , "Paris" , "Clay" , 91/160 (57%) , 89/155 (57%) , 59/91 (65%) , 57/89 (64%) , 39/69 (57%) , 35/66 (53%) , 8/14 (57%) , 5/15 (33%) , 63/155 (41%) , 62/160 (39%) , 161/315 (51%) , 154/315 (49%) , 6 , 5 , 9 , 4 , "USA 24.12.89, 25 years 56 850 1.032.218 $" , "Spain 04.06.83, 32 years 187 cm 81 kg 2002 Right-handed 24 1335 5.042.664 $"

01.01.70 , "1/4" , "Anne Schaefer/Lenka Wienerova" , "Cristina Adamescu/Elke Tiel" , "6-3, 6-1" , "Antalya" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Germany 01.03.87, 28 years" , "Slovakia 23.04.88, 27 years" , "Romania 25.10.95, 19 years" , "Holland 19.09.95, 19 years"

25.05.15 , "1st round" , "Masayoshi Ono" , "Joshua Cepeda" , "6-0, 6-0" , "Guam F1" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Japan 11.06.96, 18 years 566 $" , "Guam 24.04.97, 18 years 308 $"

01.01.70 , "q 1" , "Nives Baric" , "Regina Husak" , "6-2, 6-4" , "Bol" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Australia 02.01.93, 22 years 850 14" , "Holland 18.01.90, 25 years"

26.05.15 , "1st round" , "Marin Cilic" , "Robin Haase" , "6-2, 6-4, 6-2" , "Paris" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Croatia 28.09.88, 26 years 195 cm 79 kg 2005 Right-handed 10 3370 11.316.754 $" , "Holland 06.04.87, 28 years 190 cm 71 kg 2005 Right-handed 80 647 3.090.479 $"

26.05.15 , "1st round" , "Maxim Dubarenco" , "Matei Adrian Avram" , "6-0, 6-0" , "Romania F4" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "0 24.06.93, 21 years 332 140 39.211 $" , "Romania 11.08.97, 17 years 118 $"

21.05.15 , "q 2" , "Beatriz Haddad Maia" , "Nastassja Burnett" , "6-3, 6-3" , "Paris" , "Clay" , 34/60 (57%) , 41/62 (66%) , 28/34 (82%) , 24/41 (59%) , 11/26 (42%) , 8/21 (38%) , 4/8 (50%) , 1/6 (17%) , 30/62 (48%) , 21/60 (35%) , 69/122 (57%) , 53/122 (43%) , 1 , 4 , 6 , 1 , "Brazil 30.05.96, 19 years 166 314" , "Italy 20.02.92, 23 years 743 20"

25.05.15 , "1st round" , "Karolina Pliskova" , "Shuai Zhang" , "7-64, 6-4" , "Paris" , "Clay" , 50/73 (68%) , 56/84 (67%) , 37/50 (74%) , 37/56 (66%) , 13/23 (57%) , 16/28 (57%) , 2/8 (25%) , 1/1 (100%) , 31/84 (37%) , 23/73 (32%) , 81/157 (52%) , 76/157 (48%) , 1 , 0 , 8 , 3 , "Czech Republic 21.03.92, 23 years 12 3010 1.298.478 $" , "China 21.01.89, 26 years 176 cm 65 kg Right-handed 122 457 1.476.744 $"

19.05.15 , "q 1" , "Yuki Bhambri" , "Aleksandr Nedovesov" , "6-3, 3-6, 9-7" , "Paris" , "Clay" , 74/126 (59%) , 70/101 (69%) , 49/74 (66%) , 46/70 (66%) , 27/52 (52%) , 16/31 (52%) , 4/11 (36%) , 3/12 (25%) , 39/101 (39%) , 50/126 (40%) , 115/227 (51%) , 112/227 (49%) , 6 , 1 , 3 , 1 , "India 04.07.92, 22 years 156 329 220.553 $" , "Kazakhstan 15.02.87, 28 years 115 469 517.775 $"

19.05.15 , "q 1" , "Andre Ghem" , "Antonio Veic" , "7-5, 6-1" , "Paris" , "Clay" , 41/63 (65%) , 59/94 (63%) , 26/41 (63%) , 31/59 (53%) , 14/22 (64%) , 16/35 (46%) , 5/21 (24%) , 1/4 (25%) , 47/94 (50%) , 23/63 (37%) , 87/157 (55%) , 70/157 (45%) , 2 , 0 , 1 , 1 , "Brazil 29.05.82, 33 years 193 cm 86 kg 2003 Right-handed 140 379 350.639 $" , "Croatia 18.02.88, 27 years 239 203 537.212 $"

26.05.15 , "1st round" , "Robert Lindstedt/Jurgen Melzer" , "Gael Monfils/Josselin Ouanna" , "1-6, 6-4, 6-3" , "Paris" , "Clay" , 53/71 (75%) , 61/75 (81%) , 37/53 (70%) , 43/61 (70%) , 11/18 (61%) , 8/14 (57%) , 2/4 (50%) , 2/3 (67%) , 24/75 (32%) , 23/71 (32%) , 72/146 (49%) , 74/146 (51%) , 0 , 1 , 2 , 5 , "Sweden 19.03.77, 38 years" , "Austria 22.05.81, 34 years 182 cm 75 kg 1999 Left-handed" , "France 01.09.86, 28 years 193 cm 80 kg 2004 Right-handed" , "France 14.04.86, 29 years 188 cm 78 kg Right-handed"

01.01.70 , "1st round" , "Sofia Kvatsabaia" , "Valentina Kulikova" , "6-3, 6-2" , "Antalya" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Georgia 18.07.88, 26 years 368 93" , "Russia 06.10.97, 17 years 814 16"

01.01.70 , "1st round" , "Shiho Akita" , "Francesca Stephenson" , "6-7, 4, 1-5 retired Francesca Stephenson" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Japan 18.01.90, 25 years 879 13" , "United Kingdom 23.08.93, 21 years 594 35"

01.01.70 , "q 1" , "Zuzanna Wilk" , "Dominika Paczena" , "7-5, 6-0" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Poland 31.10.99, 15 years" , "Poland 17.07.99, 15 years"

01.01.70 , "1st round" , "Barbara Haas/Pia Konig" , "Diana Shevchenko/Veronika Stotyka" , "6-1, 6-0" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Austria 19.03.96, 19 years" , "Austria 14.05.93, 22 years" , "Russia 02.02.95, 20 years" , "Ukraine 31.10.95, 19 years"

01.01.70 , "2nd round" , "Shiho Akita" , "Camilla Rosatello" , "6-3, 3-6, 6-2" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Japan 18.01.90, 25 years 879 13" , "Italy 28.05.95, 20 years 796 17"

01.01.70 , "1st round" , "Yuuki Tanaka" , "Amelie Intert" , "6-0, 6-1" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Japan 07.03.90, 25 years 448 64" , "Germany 30.06.96, 18 years"

01.01.70 , "1st round" , "Marcelina Podlinska/Zuzanna Wilk" , "India Maggen/Francesca Stephenson" , "6-4, 3-6, 10-8" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Poland 27.05.99, 16 years" , "Poland 31.10.99, 15 years" , "Belgium 24.09.93, 21 years" , "United Kingdom 23.08.93, 21 years"

01.01.70 , "1st round" , "Kajsa Rinaldo Persson/Caroline Rohde-Moe" , "Arantxa Andrady/Emma Flood" , "7-5, 4-6, 10-8" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Sweden 11.11.97, 17 years" , "Norway 10.04.92, 23 years" , "India 26.05.91, 24 years" , "Norway 13.10.90, 24 years"

01.01.70 , "1st round" , "Shiho Akita/Yuuki Tanaka" , "Jazzamay Drew/Nina Stadler" , "7-62, 4-6, 12-10" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Japan 18.01.90, 25 years" , "Japan 07.03.90, 25 years" , "United Kingdom 19.07.94, 20 years" , "Switzerland 11.10.95, 19 years"

01.01.70 , "1st round" , "Camilla Rosatello" , "Valeriya Denisenko" , "7-5, 6-2" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Italy 28.05.95, 20 years 796 17" , "Russia 22.06.99, 15 years"

01.01.70 , "1/2" , "Kajsa Rinaldo Persson/Caroline Rohde-Moe" , "Ksenia Gaydarzhi/Amelie Intert" , "6-4, 3-6, 10-8" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Sweden 11.11.97, 17 years" , "Norway 10.04.92, 23 years" , "Russia 08.02.95, 20 years" , "Germany 30.06.96, 18 years"

01.01.70 , "1st round" , "Aleksandrina Naydenova" , "Danielle Konotoptseva" , "6-1, 6-3" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Bulgaria 29.02.92, 23 years 294 137" , "United Kingdom 05.01.95, 20 years 876 13"

01.01.70 , "1st round" , "Pia Konig" , "Jazzamay Drew" , "6-3, 6-0" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Austria 14.05.93, 22 years 339 105" , "United Kingdom 19.07.94, 20 years"

01.01.70 , "1st round" , "Kajsa Rinaldo Persson" , "Emma Flood" , "6-2, 6-4" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Sweden 11.11.97, 17 years 573 37" , "Norway 13.10.90, 24 years 530 43"

01.01.70 , "1/4" , "Pia Konig" , "Yuuki Tanaka" , "6-1, 6-2" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Austria 14.05.93, 22 years 339 105" , "Japan 07.03.90, 25 years 448 64"

01.01.70 , "2nd round" , "Yuuki Tanaka" , "Sri Peddi Reddy" , "6-2, 6-3" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Japan 07.03.90, 25 years 448 64" , "India 04.10.95, 19 years 692 25"

01.01.70 , "1st round" , "Despina Papamichail/Camilla Rosatello" , "Ushna Suhail/Dhruthi Tatachar Venugopal" , "3-6, 6-4, 10-8" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Greece 09.02.93, 22 years" , "Italy 28.05.95, 20 years" , "Pakistan 26.06.93, 21 years" , "India 09.01.97, 18 years"

01.01.70 , "1/4" , "Danielle Konotoptseva/Midori Yamamoto" , "Barbara Haas/Pia Konig" , "Barbara Haas/Pia Konig - walk over" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "United Kingdom 05.01.95, 20 years" , "Japan 20.01.93, 22 years" , "Austria 19.03.96, 19 years" , "Austria 14.05.93, 22 years"

01.01.70 , "qual." , "Zuzanna Wilk" , "Arantxa Andrady" , "6-4, 6-4" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Poland 31.10.99, 15 years" , "India 26.05.91, 24 years"

01.01.70 , "qual." , "Charlotte Pearce" , "Ushna Suhail" , "6-3, 6-4" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "United Kingdom 11.03.94, 21 years" , "Pakistan 26.06.93, 21 years"

01.01.70 , "qual." , "Amelie Intert" , "Marcelina Podlinska" , "6-1, 6-1" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Germany 30.06.96, 18 years" , "Poland 27.05.99, 16 years"

01.01.70 , "2nd round" , "Eden Silva" , "Charlotte Pearce" , "6-2, 6-2" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "United Kingdom 14.03.96, 19 years 738 21" , "United Kingdom 11.03.94, 21 years"

01.01.70 , "1st round" , "Despina Papamichail" , "Anastasiya Komardina" , "6-4, 6-2" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Greece 09.02.93, 22 years 379 89" , "Russia 08.07.97, 17 years 516 46"

01.01.70 , "fin" , "Aleksandrina Naydenova" , "Pia Konig" , "6-3, 6-4" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Bulgaria 29.02.92, 23 years 294 137" , "Austria 14.05.93, 22 years 339 105"

01.01.70 , "1st round" , "Danielle Konotoptseva/Midori Yamamoto" , "Katharina Lehnert/Charlotte Pearce" , "3-6, 6-2, 10-7" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "United Kingdom 05.01.95, 20 years" , "Japan 20.01.93, 22 years" , "Philippines 18.02.94, 21 years" , "United Kingdom 11.03.94, 21 years"

01.01.70 , "1st round" , "Ksenia Gaydarzhi/Amelie Intert" , "Darya Chernetsova/Britt Geukens" , "6-0, 7-64" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Russia 08.02.95, 20 years" , "Germany 30.06.96, 18 years" , "Belarus 13.11.94, 20 years" , "Belgium 23.02.96, 19 years"

01.01.70 , "qual." , "Camilla Rosatello" , "Midori Yamamoto" , "6-2, 7-62" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Italy 28.05.95, 20 years 796 17" , "Japan 20.01.93, 22 years"

01.01.70 , "qual." , "Nina Stadler" , "Veronika Stotyka" , "3-6, 6-0, 6-4" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Switzerland 11.10.95, 19 years 876 13" , "Ukraine 31.10.95, 19 years"

01.01.70 , "qual." , "Jazzamay Drew" , "Hessah Saleh" , "6-0, 6-0" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "United Kingdom 19.07.94, 20 years" , "Kuwait 25.01.85, 30 years"

01.01.70 , "1/4" , "Eden Silva" , "Shiho Akita" , "3-6, 6-3, 6-2" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "United Kingdom 14.03.96, 19 years 738 21" , "Japan 18.01.90, 25 years 879 13"

01.01.70 , "2nd round" , "Pia Konig" , "Dhruthi Tatachar Venugopal" , "6-0, 6-2" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Austria 14.05.93, 22 years 339 105" , "India 09.01.97, 18 years 662 29"

01.01.70 , "1st round" , "Charlotte Pearce" , "Ksenia Gaydarzhi" , "6-2, 6-1" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "United Kingdom 11.03.94, 21 years" , "Russia 08.02.95, 20 years 658 29"

01.01.70 , "1/2" , "Aleksandrina Naydenova" , "Eden Silva" , "6-3, 6-2" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Bulgaria 29.02.92, 23 years 294 137" , "United Kingdom 14.03.96, 19 years 738 21"

01.01.70 , "1/4" , "Kajsa Rinaldo Persson/Caroline Rohde-Moe" , "Valeriya Denisenko/Aleksandrina Naydenova" , "7-63, 4-6, 10-8" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Sweden 11.11.97, 17 years" , "Norway 10.04.92, 23 years" , "Russia 22.06.99, 15 years" , "Bulgaria 29.02.92, 23 years"

01.01.70 , "2nd round" , "Katharina Lehnert" , "Kajsa Rinaldo Persson" , "6-1, 6-3" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Philippines 18.02.94, 21 years 592 35" , "Sweden 11.11.97, 17 years 573 37"

01.01.70 , "1st round" , "Valeriya Denisenko/Aleksandrina Naydenova" , "Ola Abou Zekry/Eden Silva" , "7-5, 3-6, 10-7" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Russia 22.06.99, 15 years" , "Bulgaria 29.02.92, 23 years" , "Egypt 20.06.87, 27 years" , "United Kingdom 14.03.96, 19 years"

01.01.70 , "1/4" , "Aleksandrina Naydenova" , "Katharina Lehnert" , "6-4, 7-5" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Bulgaria 29.02.92, 23 years 294 137" , "Philippines 18.02.94, 21 years 592 35"

01.01.70 , "1st round" , "Simona Heinova" , "Ekaterina Korzhova" , "2-1 retired Ekaterina Korzhova" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Czech Republic 28.05.97, 18 years 848 14" , "Russia 01.04.99, 16 years"

01.01.70 , "fin" , "Shiho Akita/Yuuki Tanaka" , "Kajsa Rinaldo Persson/Caroline Rohde-Moe" , "6-2, 7-63" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Japan 18.01.90, 25 years" , "Japan 07.03.90, 25 years" , "Sweden 11.11.97, 17 years" , "Norway 10.04.92, 23 years"

01.01.70 , "1/2" , "Pia Konig" , "Despina Papamichail" , "3-6, 7-64, 6-3" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Austria 14.05.93, 22 years 339 105" , "Greece 09.02.93, 22 years 379 89"

01.01.70 , "1st round" , "Caroline Rohde-Moe" , "Sadafmoh Tolibova" , "6-4, 6-4" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Norway 10.04.92, 23 years 785 18" , "Belarus 16.06.96, 18 years 650 30"

01.01.70 , "1st round" , "Katharina Lehnert" , "Ola Abou Zekry" , "6-4, 6-1" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Philippines 18.02.94, 21 years 592 35" , "Egypt 20.06.87, 27 years 460 61"

01.01.70 , "1/4" , "Shiho Akita/Yuuki Tanaka" , "Despina Papamichail/Camilla Rosatello" , "7-5, 6-4" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Japan 18.01.90, 25 years" , "Japan 07.03.90, 25 years" , "Greece 09.02.93, 22 years" , "Italy 28.05.95, 20 years"

01.01.70 , "qual." , "Sadafmoh Tolibova" , "Diana Shevchenko" , "6-0, 6-1" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Belarus 16.06.96, 18 years 650 30" , "Russia 02.02.95, 20 years"

01.01.70 , "1st round" , "Sri Peddi Reddy" , "Darya Chernetsova" , "6-1, 6-3" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "India 04.10.95, 19 years 692 25" , "Belarus 13.11.94, 20 years"

27.05.15 , "2nd round" , "Ranjeet Virali-Murugesan" , "S D Prajwal Dev" , "6-3, 6-2" , "India F6" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "India 30.09.85, 29 years 686 35 63.555 $" , "India 27.05.96, 19 years"

01.01.70 , "1st round" , "Eden Silva" , "Arantxa Andrady" , "6-1, 6-1" , "Sharm El" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "United Kingdom 14.03.96, 19 years 738 21" , "India 26.05.91, 24 years"

26.05.15 , "1st round" , "Charlotte Klasen" , "Gabriela Nicole Tatarus" , "7-5, 7-64" , "Galati" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Germany 09.10.95, 19 years 634 31" , "Romania 10.11.99, 15 years"

25.05.15 , "1st round" , "Wilson Leite" , "Jesus Bandres" , "6-1, 6-2" , "Colombia F3" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Brazil 06.11.91, 23 years 517 66 46.992 $" , "Venezuela 30.01.91, 24 years 889 17 10.465 $"

21.05.15 , "q 2" , "Veronica Cepede Royg" , "Laura Siegemund" , "6-3, 7-5" , "Paris" , "Clay" , 45/80 (56%) , 41/57 (72%) , 31/45 (69%) , 23/41 (56%) , 14/35 (40%) , 2/16 (13%) , 6/7 (86%) , 4/9 (44%) , 32/57 (56%) , 35/80 (44%) , 77/137 (56%) , 60/137 (44%) , 0 , 4 , 2 , 1 , "Paraguay 21.01.92, 23 years 173 300" , "Germany 04.03.88, 27 years 132 417"

20.05.15 , "q 1" , "Maryna Zanevska" , "Myrtille Georges" , "6-2, 6-3" , "Paris" , "Clay" , 40/55 (73%) , 26/50 (52%) , 21/40 (53%) , 10/26 (38%) , 9/15 (60%) , 10/24 (42%) , 7/11 (64%) , 3/6 (50%) , 30/50 (60%) , 25/55 (45%) , 60/105 (57%) , 45/105 (43%) , 1 , 5 , 0 , 1 , "Ukraine 24.08.93, 21 years 140 396" , "France 21.12.90, 24 years 282 147"

25.05.15 , "1st round" , "Jurgen Melzer" , "Adrian Mannarino" , "7-65, 6-3, 7-64" , "Paris" , "Clay" , 63/110 (57%) , 82/126 (65%) , 46/63 (73%) , 49/82 (60%) , 26/47 (55%) , 21/44 (48%) , 6/14 (43%) , 4/10 (40%) , 56/126 (44%) , 38/110 (35%) , 128/236 (54%) , 108/236 (46%) , 6 , 6 , 2 , 3 , "Austria 22.05.81, 34 years 182 cm 75 kg 1999 Left-handed 110 480 9.376.494 $" , "France 29.06.88, 26 years 180 cm 66 kg Left-handed 32 1223 1.901.709 $"

01.01.70 , "1st round" , "Manca Pislak" , "Kimberley Zimmermann" , "6-2, 6-1" , "Bol" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Slovenia 09.09.97, 17 years" , "Belgium 09.11.95, 19 years 878 13"

26.05.15 , "1st round" , "Samuel Bensoussan" , "Teri Groll" , "6-4, 6-3" , "Italy F11" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "France 18.11.91, 23 years 614 46 8.598 $" , "France 10.12.92, 22 years 897 16 9.263 $"

